NUM,GROUP_NAME,DESC_KOR,SERVING_SIZE,NUTR_CONT1,NUTR_CONT2,NUTR_CONT3,NUTR_CONT4,NUTR_CONT5,NUTR_CONT6,NUTR_CONT7,NUTR_CONT8,NUTR_CONT9
22202,유가공품,우유2U 뼈건강 오메가3,200,125,9,6,7,8,100,25,4.4,0
22203,유가공품,내추럴플랜 검은콩,300,230,27,17,6,26,270,25,3.3,0
22204,유가공품,바나나 꿀딴지,180,145,22,4,4.7,20,70,10,3.2,0
22205,유가공품,맛단지 딸기우유,220,195,26,6,7.3,23,90,20,5,0
22206,유가공품,매일우유 커피맛,200,125,19,5,3,19,120,15,2.8,0
22207,유가공품,마이카페라떼 벨기에 초콜릿 라떼,220,200,31,5,7,24,200,20,4.2,0
22208,유가공품,덴마크 바나바나 우유,200,145,23,4,4.2,9,110,15,2.8,0
22209,유가공품,밀스드링크 딸기,300,265,34,18.5,8,19,370,30,5,0
22210,유가공품,소화가 잘 되는 유산균우유,200,135,10,6,8,10,100,25,5,0
22211,유가공품,초코레떼,75,135,14,1,8,12,60,3,6,0
22212,유가공품,깜유,180,145,21,4.5,4.5,18,80,15,2.7,0
22213,유가공품,킨더밀쉬 포뮬러,200,130,14,3,7,13,60,13,4,0
22214,유가공품,아침&바나나우유,200,145,19,5,5,19,100,14,3.5,0
22215,유가공품,꿀이 든 미숫가루우유,100,95,14,2.7,2.9,13,45,10,1.9,0
22216,유가공품,연세대학교 연세 바나나우유,200,140,19,4,5,19,120,25,2.5,0
22217,유가공품,밀크팩토리 코코아,200,120,21,5,1.8,19,140,5,1.3,0
22218,유가공품,유산균 우유,180,117,8.8,5.4,6.8,0.3,90,27,4.1,0
22219,유가공품,마이카페라떼 제주 녹차 라떼,220,165,25,5,4.8,20,110,20,3.1,0
22220,유가공품,우유2U 저지방,180,85,9,5,3.2,9,100,15,2.2,0
22221,유가공품,연세 마카다미아초코우유,190,140,26,4,2.5,25,110,10,1.3,0
22222,유가공품,우유2U 웰바디,200,135,10,6,8,9,80,20,4.5,0
22223,유가공품,밀크팩토리 딸기,200,150,25,4,3.6,23,95,15,2.4,0
22224,유가공품,진하고 맛있는 특농우유,200,155,11,7.3,6.6,11,115,31,5.5,0
22225,유가공품,딸기에몽,180,155,25,4,4.5,20,85,18,3,0
22226,유가공품,무지방 고칼슘 맛있는 우유 T,200,95,9.7,6,0,9,100,3,0,0
22227,유가공품,허니 초콜릿 우유,200,130,17,6,4,17,105,10,2.5,0
22228,유가공품,허쉬초콜릿드링크 밀크앤아몬드,235,190,32,6.2,4.4,30,135,5,4,0.3
22229,유가공품,앤업카페 초코라떼 텀블러,300,230,41,6.1,4.1,39,125,10,2.6,0
22230,유가공품,초코우유,200,220,36,5,6,31,140,20,4.7,0
22231,유가공품,유기농 코코아우유(ORANIC MILK),125,105,15,4,3.5,14,60,15,2,0
22232,유가공품,내추럴플랜 딸기 우유,200,155,25,6,5,20,230,20,3.1,0
22233,유가공품,내추럴플랜 바나나 우유,200,180,24,6,7,18,95,20,3.9,0.3
22234,유가공품,딸기우유,200,150,25,5,3.1,23,100,15,2,0
22235,유가공품,건국 딸기과즙 우유,200,140,22,4,4,22,140,10,2,0
22236,유가공품,검은콩과 선식우유,180,110,15,4,3.7,9,50,10,134,0
22237,유가공품,내추럴플랜 초코 우유,200,180,26,6,6,17,85,20,3.6,0
22238,유가공품,연세 더블딸기우유,200,145,20,5,5,20,160,15,3,0
22239,유가공품,딸기과즙이들어있는우유,200,115,17,3.5,3.3,17,95,5,3.1,0
22240,유가공품,건국 다크초코렛 우유,200,43,22,3.5,4.5,22,110,20,4,0
22241,유가공품,덴마크 산양우유,200,135,10,6,8,9,125,35,5,0
22242,유가공품,남양 쿠키&크림에몽,250,185,29,6.5,4.5,26,120,15,3.2,0
22243,유가공품,블루베리우유,225,135,23,4.7,2.3,23,85,5,2.1,0
22244,유가공품,참맛초코,190,130,25,3,2,22,120,5,2,0
22245,유가공품,바나나우유,200,150,23,4,4.6,21,120,15,3,0
22246,유가공품,가나 초콜릿밀크,190,150,24,5,3.4,21,80,10,2.2,0
22247,유가공품,부산우유 딸기우유,200,110,12,6,4.6,12,80,20,2.4,0
22248,유가공품,뚜레쥬르가 만든 신선한  딸기우유,200,125,0,3.8,0,19,100,0,2.4,0
22249,유가공품,덴마크 로얄밀크티,200,160,26,3,4.9,25,65,10,4.7,0
22250,유가공품,언니몰래먹는 딸기오레,200,140,22,5,3.8,20,100,10,2.5,0
22251,유가공품,참맛딸기,190,110,20,3,2,18,75,3,2,0
22252,유가공품,마시는초콜릿,120,84.6,16,2.6,1.1,12.1,39.9,2.6,0.7,0
22253,유가공품,뚜레쥬르가 만든 신선한 초코우유,200,120,0,4.2,0,17,90,0,2.4,0
22254,유가공품,바나나우유,190,135,21,4,4.3,20,75,15,2.7,0
22255,유가공품,덴마크 쇼콜라띠에 클래식,250,240,35,7,8,24,95,15,4.8,0
22256,유가공품,아인슈타인 딸기우유,120,105,13,3.6,4.2,12.5,55,15,2.8,0
22257,유가공품,라이언 멜로우 피넛,270,237,40,8,5,28,205,5,5,0
22258,유가공품,서울우유 검은콩,200,125,17,4,4.5,16,100,10,2.5,0
22259,유가공품,부산우유 쵸코우유,200,140,22,4,3.8,22,80,10,2.4,0
22260,유가공품,푸르밀 쉑쉑밀크,300,235,40,6.3,5.4,38,115,15,4.4,0
22261,유가공품,저지방 우유,180,87,8.3,5.4,3.6,8.3,90,13.5,2.3,0
22262,유가공품,덴마크 바나나 우유,200,150,23,4,4.6,21,120,15,3,0
22263,유가공품,연세바나나우유,200,155,20,5,6,19,120,30,4,0
22264,유가공품,서울우유 바나나밀크,260,175,26,7,5,25,120,15,3,0
22265,유가공품,파스퇴르 바른목장바나나우유(팩),125,110,12,3.5,5,9,60,20,3.5,0
22266,유가공품,깜부의 달콤 초코우유,100,70,11.5,1.8,2,11,60,7.5,1,0
22267,유가공품,화이트 초코에몽,250,245,34,7,9,28,110,26,5.7,0.3
22268,유가공품,아인슈타인 초코우유,120,115,15,4,4.3,13.5,60,15,2.9,0
22269,유가공품,파스퇴르우유 바나나,190,155,25,5,4,21,85,15,3,0
22270,유가공품,후디스 초유 플러스 저지방 우유,200,90,10,6,3,10,100,10,2,0
22271,유가공품,연세시리얼우유,180,120,17,4,4.1,11,75,10,2.3,0
22272,유가공품,부산우유 바나나우유,200,130,14,6,6,14,80,20,3.2,0
22273,유가공품,키드우유,180,125,9,6,7,8,70,20,4,0
22274,유가공품,프리미엄 골드 키즈,170,110,9,5,6,9,90,20,4.3,0
22275,유가공품,스타벅스 그린 티 라떼,200,159,20,4,7,19,75,20,4.4,0.3
22276,유가공품,메로나 보틀 딸기,230,217,36,8,4.5,30,120,11,3.5,0
22277,유가공품,카라멜 슈크림우유,500,325,60,10,5,58,300,30,5,0
22278,유가공품,졸리의 살콤 딸기우유,100,75,11,2,2.3,11,42.5,7.5,1.8,0
22279,유가공품,바나나라떼,200,120,18,5,3.2,17,80,10,1.8,0
22280,유가공품,연세대학교 무지방 고칼슘 우유 단백질,200,65,10,6.2,0,10,100,0,0,0
22281,유가공품,현미100우유,180,125,22,4,2.7,8,80,10,2,0
22282,유가공품,딸기우유,190,140,22,5,3.4,20,35,15,2.5,0
22283,유가공품,딸기라떼,200,130,19,5,3.9,17,85,10,2.3,0
22284,유가공품,굿밀크 초코우유,500,350,55,10,10,55,200,25,6,0
22285,유가공품,ROYAL MILK TEA oriinal old/오리지널 골드,200,172,21,6,7,9,92,18,4.6,0
22286,유가공품,제주 녹차 라떼,250,146,24,3.5,4,22,75,15,1.8,0
22287,유가공품,미숫가루우유,300,200,33,7,4.3,25,85,10,2.6,0
22288,유가공품,건국 헬스플러스 무지방&칼슘,180,56,8.8,5.4,0,8.3,90,0,0,0
22289,유가공품,헛개초코밀크,140,110,15,3,4.1,13,55,5,1.9,0
22290,유가공품,건강한 귀리우유,220,160,20,4,7,20,140,15,4.9,0
22291,유가공품,파스퇴르 바른목장 프리바이오틱스우유(팩),125,95,11.5,3.8,4.6,8,65,15,3,0
22292,유가공품,굿밀크 딸기우유,500,275,30,15,12,30,200,50,6,0.2
22293,유가공품,비타 초코 우유,135,115,21,4,1.8,16,75,5,1.6,0
22294,유가공품,파스퇴르우유 딸기,190,150,24,5,3.7,21,80,15,2.5,0
22295,유가공품,덴마크 쇼콜라띠에 베리퐁듀,250,220,28,5,10,25,170,15,7,0
22296,유가공품,굿밀크 바나나우유,500,325,35,15,15,35,200,50,8,0.2
22297,유가공품,연세대학교 바나나퐁당,190,105,13,4,4.2,13,100,20,2,0
22298,유가공품,건강한 딸기딸기 우유,220,160,26,4,4.6,25,140,15,3.4,0
22299,유가공품,연세 바나나우유(멸균),200,160,22,6,6,22,120,20,4,0
22300,유가공품,초콜렛우유,100,55,11,2,0.5,11,55,3,0.4,0
22301,유가공품,리얼 라떼,130,90,6,4.5,4.9,6,65,20,3,0
22302,유가공품,밀큐어 초코타르트향우유,270,215,37,6,4.5,30,190,10,3.7,0
22303,유가공품,하루우유 바나나 미니,100,80,11,3,3.3,10,40,11,1.9,0
22304,유가공품,바바파파 바나나우유,270,245,38,8,7,31,115,15,3.1,0
22305,유가공품,이슬담은 산양우유,120,82,5.6,4,4.8,4.8,64,16,3.2,0
22306,유가공품,검은콩 시리얼 우유,200,135,16,10,3.5,15,160,15,2,0
22307,유가공품,옐로우카페 바나나티라미수 / 냉장,300,218,35,6,6,32,170,30,4,0
22308,유가공품,바바파파 초코우유,270,235,37,6,7,33,130,10,2.6,0
22309,유가공품,밀크티에 딸기를 넣어봄,250,180,30,7,3.6,28,130,10,3.7,0
22310,유가공품,덴마크 츄썸 복숭아,180,170,29,3,4.5,24,140,15,4,0
22311,유가공품,옳은 유기농딸기우유,120,100,12,3.6,4,12,55,15,2.8,0
22312,유가공품,덴마크 츄썸 키위,180,150,28,3,4.5,22,150,15,4,0
22313,유가공품,유어스 단호박우유,250,175,27,5.5,5.5,27,90,15,4.2,0
22314,유가공품,건강한 사탕수수 우유,220,180,23,4,8,20,120,20,6,0
22315,유가공품,얼려먹으니 더 좋은 바나나우유,100,110,14,2,5,13,60,10,4,0
22316,유가공품,얼려먹으니 더 좋은 초코우유,100,115,15,2,5,14,60,10,4.5,0
22317,유가공품,밀크티에 초코를 넣어봄,250,185,31,7.2,3.7,29,115,10,3.9,0
22318,유가공품,얼려먹으니 더 좋은 수박우유,100,115,15,2,5,14,60,10,4,0
22319,유가공품,연세 커피 우유,200,110,17,3,3,6,100,7,1.5,0
22320,유가공품,덴마크 츄썸 바나나,180,150,24,3,4.5,18,115,15,4,0
22321,유가공품,바바파파 딸기우유,270,230,33,6,8,21,115,10,3.7,0
22322,유가공품,유어스 말차우유,250,180,27,5.7,5.3,27,100,15,4.1,0
22323,유가공품,신묘한 초코라떼,250,210,33,6,6,28,65,15,3.8,0
22324,유가공품,남양 내가 아는 그 고급진 생초콜릿 드링크,180,170,24,5,6,20,70,15,3.9,0
22325,유가공품,초코라떼,200,130,21,5,2.7,16,75,10,1.5,0
22326,유가공품,UYLIAN 오리지널,250,235,28,8,10,22,80,15,5,0
22327,유가공품,어른우유 검은콩미숫가루,250,220,33,7,7,22,75,20,3.6,0
22328,유가공품,오트밀크,225,200,26,8.5,7,11,70,27,4.4,0.2
22329,유가공품,옳은 유기농바나나우유,120,100,12,3.6,4,12,55,15,2.8,0
22330,유가공품,사과 우유,300,215,37,5,5,34,95,20,3.4,0
22331,유가공품,알밤라떼,300,255,44,6,6,36,80,20,4,0
22332,유가공품,미키 초코우유 / 냉장,270,250,38,7,8,33,120,15,4.7,0
22333,유가공품,고구마라떼,300,215,34,6,6,28,55,20,3.8,0.3
22334,유가공품,말랑카우 라떼,300,235,37,7,6.5,33,150,15,3.5,0
22335,유가공품,초코열매우유,200,180,26,6,6,25,120,23,4.3,0
22336,유가공품,ROYAL MILK TEA oriinal dark/오리지널 다크,200,156,18,6,6.8,10,94,18,3.8,0
22337,유가공품,기묘한 딸기코코넛,250,265,36,5,11,28,105,15,9,0
22338,유가공품,갈아만든 아몬드우유,100,85,10,3.2,3.5,10,45,10,1.3,0
22339,유가공품,미니언즈 초코우유,270,280,50,11,4,37,190,24,2.8,0
22340,유가공품,미니 딸기우유 / 냉장,270,210,31,6,7,27,100,20,4.7,0
22341,유가공품,딸기열매우유,200,175,28,5,4.5,27,120,10,2.5,0
22342,유가공품,정말 초코우유,200,140,22,22,3.8,22,80,10,2.4,0
22343,유가공품,카페라떼 카라멜 마끼아또,220,150,23,4,4.4,21,110,20,2.8,0
22344,유가공품,수박우유,200,165,29,6,2.6,11,85,10,1.7,0
22345,유가공품,열대열매우유,200,160,24,5,5,18,110,25,4,0
22346,유가공품,정말 딸기우유,200,110,12,6,4.6,12,80,20,2.4,0
22347,유가공품,달밤라떼,100,83,15,2,2,7,25,5,1.4,0
22348,유가공품,정말 바나나우유,200,130,14,6,6,14,80,20,3.2,0
22349,유가공품,어른우유 믹스너츠,250,245,36,7,8,23,80,25,4.5,0
22350,유가공품,위드맘 첫우유(팩),125,84,9,3,3.9,9,50,15,2.6,0
22351,유가공품,ROYAL MILK TEA earl rey blendin/얼그레이 블랜딩,200,205,29,7,7,16,92,18,4.6,0
22352,유가공품,상하목장 유기농 베이비 요구르트 플레인,85,75,5,2.7,4.9,4,45,15,3.1,0
22353,유가공품,상하목장 유기농 베이비 요구르트 사과당근,85,85,9,2.3,4.2,6,35,15,2.6,0
22354,유가공품,상하목장 유기농 베이비 요구르트 딸기바나나,85,85,9,2.3,4.2,6,45,15,2.6,0
22355,유가공품,비락 위요,150,155,23,0,4.5,1.6,90,15,3,0
22356,유가공품,떠먹는 불가리스 딸기,85,80,11,3,24,10,50,10,1.7,0
22357,유가공품,헬리코박터 프로젝트 윌(Will),150,140,21,5,4.9,13,90,25,2.7,0
22358,유가공품,비피더스 명장사과,140,55,12,2,0,12,105,5,0,0
22359,유가공품,야쿠르트라이트,65,35,8,1,0,5,15,0,0,0
22360,유가공품,남양 요구르트,65,30,7,0.7,0,7,15,0,0,0
22361,유가공품,서울우유요구르트,65,45,10,0.7,0,9,15,0,0,0
22362,유가공품,비피더스 명장포도,140,60,13,2,0,12,105,5,0,0
22363,유가공품,새코미,65,40,9,1,0,7,13,0,0,0
22364,유가공품,요플레 바이오플레 사과,140,70,16,2,0,11,130,3,0,0
22365,유가공품,매일 요구르트 플레인,65,45,10,1,0,9,15,0,0,0
22366,유가공품,엔요,100,45,10,1,0,8,20,0,0,0
22367,유가공품,헬리코박터 프로젝트 윌(Will) 저지방,150,115,20,6,2.2,11,90,20,1.2,0
22368,유가공품,비피더스 사과,130,55,11,2,0.5,7,50,5,0.4,0
22369,유가공품,빙그레요구르트,65,45,10,0.7,0,9,15,0,0,0
22370,유가공품,자연의 시작 불가리스 사과,150,135,21,5,4,11,85,16,2.6,0
22371,유가공품,한번에 1000억 프로바이오틱 사과,100,40,8.8,0.8,0,6.8,16,0,0,0
22372,유가공품,덴마크드링킹 요구르트 딸기,150,125,17,5,4,16,80,15,3,0
22373,유가공품,요플레 플레인,85,85,12.5,3,2.4,10.5,50,10,2,0
22374,유가공품,남양 이오,80,40,9,1,0,6.3,15,0,0,0
22375,유가공품,비요뜨초코링,143,210,28,7,8,19,140,5,4,0
22376,유가공품,런(Run),120,54,11,3.8,0,5.5,55,3,0,0
22377,유가공품,요플레 오리지널,85,85,13,3,2.5,11,50,10,1.5,0
22378,유가공품,패밀리 요구르트,80,60,14,1,0,12,20,0,0,0
22379,유가공품,장건강프로바이오틱 사과,150,130,25,5,1,14,70,5,1,0
22380,유가공품,생크림 요거트,85,119,11,3,7,9,40,18,4.6,0
22381,유가공품,덴마크드링킹요구르트 베리믹스,150,130,18,5,4.5,18,90,15,3,0
22382,유가공품,덴마크드링킹요구르트 플레인,150,115,15,5,4,11,90,20,3,0
22383,유가공품,비피더스 블루베리,130,55,11,2,0.5,7,50,5,0.4,0
22384,유가공품,요플레 클래식,85,85,12,3,2.5,8.5,60,8,1.5,0
22385,유가공품,바이오 프로바이오틱 플레인 요거트,100,75,5,4.5,4,4,70,15,2.6,0
22386,유가공품,불가리스 위쎈,150,145,21,5,4.5,12,88,20,2.8,0
22387,유가공품,떠먹는 불가리스 복숭아,85,80,11,3,2.4,10,50,10,1.7,0
22388,유가공품,덴마크 드링킹 요구르트 복숭아,150,125,17,5,4,11,90,20,3,0
22389,유가공품,비피더스명장 베리믹스,140,55,12,2,0,11,105,5,0,0
22390,유가공품,한번에 1000억 프로바이오틱 포도,100,40,8.8,0.8,0,6.8,16,0,0,0
22391,유가공품,슈퍼100 딸기,90,85,14,3,2,12,45,9,1,0
22392,유가공품,덴마크드링킹요구르트 사과,150,130,18,5,4.5,18,90,15,3,0
22393,유가공품,비피더스 포도,130,55,11,1.7,0.4,7,40,5,0.3,0
22394,유가공품,아이러브요거트 컵 플레인,80,65,10,3,1.8,8,50,5,1,0
22395,유가공품,아이러브요거트 컵 딸기,80,65,10,3,1.6,8,50,5,1,0
22396,유가공품,그릭요거트 플레인,80,125,12,4.8,6.2,12,90,25,3.9,0
22397,유가공품,마시는 요구르트,65,30,6,0.7,0,4,20,0,0,0
22398,유가공품,농협요구르트,65,20,2,1,0,4,1,0,0,0
22399,유가공품,파스퇴르 쾌변사과,150,160,28,5,4.5,14,80,10,2.8,0
22400,유가공품,액티비아 컵 플레인,80,65,9,3,1.9,6,60,10,1.2,0
22401,유가공품,건국요구르트,60,45,10,0.7,0,9,15,0,0,0
22402,유가공품,그랜드,80,55,13,1,0,12,17,0,0,0
22403,유가공품,요플레 바이오플레 플레인,140,70,16,2,0,10,140,3,0,0
22404,유가공품,떠먹는 불가리스 포도,85,80,11,3,2.4,10,50,10,1.7,0
22405,유가공품,메치니코프 플레인사과,140,150,27,5,4.2,12,70,16,2.5,0
22406,유가공품,요구르트 280,80,30,7,1,0,5,15,0,0,0
22407,유가공품,바이오 프로바이오틱 딸기 요거트,85,85,14,3.2,1.7,13.5,60,5,1,0
22408,유가공품,슈퍼100 복숭아,90,90,15,3,2,12,50,8,1.2,0
22409,유가공품,풀무원다논 그릭 플레인,95,95,13,6,2.4,10,55,10,11,1.6
22410,유가공품,패밀리 요구르트 Deliht,80,45,10,1,0,6,10,0,0,0
22411,유가공품,슈퍼100 블루베리,90,85,14,3,2,12,45,8,1.3,0
22412,유가공품,장건강프로바이오틱 블루베리,150,102,4,4,2,14.5,17,93,1.2,0
22413,유가공품,데일리 요구르트 / 냉장,80,60,14,1,0,12,20,0,0,0
22414,유가공품,메치니코프 플레인베리믹스,140,145,26,5,4.2,12,70,16,2.5,0
22415,유가공품,에포카요구르트,65,40,10,0.7,0,9,15,0,0,0
22416,유가공품,요플레 오리지널 복숭아,85,85,13,3,2.5,11,50,10,1.5,0
22417,유가공품,바이오 프로바이오틱 드링킹요거트 플레인,100,80,12,3,2.1,10,65,10,1.4,0
22418,유가공품,비락 모닝닥터요구르트,100,35,8,1,0,7,10,0,0,0
22419,유가공품,자연의 시작 불가리스,150,135,21,5,4,11,85,16,2.6,0
22420,유가공품,초이스,65,45,10,0.7,0,9,15,0,0,0
22421,유가공품,빅 요구르트,270,172,40,3,0,30,55,0,0,0
22422,유가공품,요플레 플레인 화이트,100,67.5,6,3,3.5,3.2,45,15,2.5,0
22423,유가공품,바이오 프로바이오틱 플레인 스위트,150,110,19,5,1.8,16,75,10,0.6,0
22424,유가공품,남양 자연의 시작 불가리스 포도,150,135,21,5,4,11,85,16,2.6,0
22425,유가공품,액티비아 업 딸기,210,99,19,5.7,0,17,105,0,0,0
22426,유가공품,뽀로로와친구들,80,55,13,1,0,10,25,0,0,0
22427,유가공품,바이오 프로바이오틱 드링킹요거트 스트로베리,100,80,12,3,2.1,11,65,10,1.4,0
22428,유가공품,떠먹는 비피더스 딸기,83,65,12,2.7,0.7,12,60,5,0.5,0
22429,유가공품,액티비아 컵 딸기,80,65,10,3,1.8,7,60,10,1.1,0
22430,유가공품,요플레 오리지널 슈퍼베리,85,85,13,3,3,11,50,10,2,0
22431,유가공품,짜요짜요 딸기,40,100,14,4,3,12,50,15,2,0
22432,유가공품,비요뜨크런치볼,143,210,27,7,8,20,140,15,5,0
22433,유가공품,부산우유 비피더스 사과,150,123,21,3,3,20,53,8,2.5,0
22434,유가공품,비피더스명장 복숭아,140,65,14,2,0,12,115,5,0,0
22435,유가공품,액티비아 병 사과,130,92,13,4,2.6,12,70,9,1.5,0
22436,유가공품,오렌지요구르트,80,45,10,1.2,0,4.5,20,0,0,0
22437,유가공품,메치니코프 플레인,140,115,17,5,4.5,8,70,17,3,0
22438,유가공품,바이오 프로바이오틱 드링킹요거트 블루베리,100,80,12,3,2.1,10,65,10,1.4,0
22439,유가공품,요플레 바이오플레 청포도,140,70,16,2,0,11,130,5,0,0
22440,유가공품,바이오 프로바이오틱 백도 요거트,150,110,19,5,1.8,16,75,10,0.6,0
22441,유가공품,매일 요구르트 로어슈거,80,35,8,1,0,5,25,0,0,0
22442,유가공품,서울우유 플레인요구르트 / 냉장,80,72,8,3,3.1,4,50,12,2.1,0.1
22443,유가공품,액티비아 병 플레인,130,82,10,4,2.8,9,70,10,1.7,0
22444,유가공품,덴마크 요거밀 단호박,150,205,24,5,10,23,80,40,8,0.3
22445,유가공품,야쿠르트 프리미엄 라이트,100,45,11,1,0,8,25,0,0,0
22446,유가공품,연세대학교 오메가3,150,170,28,5,4,18,90,15,2,0
22447,유가공품,떠먹는 비피더스 복숭아,83,65,12,2.9,0.7,12,60,5,0.5,0
22448,유가공품,비타플러스,100,60,15,1,0,9,25,0,0,0
22449,유가공품,요러브딸기요거트,85,85,12,3,2.6,12,45,7,1.7,0
22450,유가공품,덴마크 요거밀 자색고구마,150,205,24,5,10,23,80,40,8,0.3
22451,유가공품,후디스 그릭요거트 무설탕 저지방,80,65,7.6,4.8,1.6,7.6,88,8,1,0
22452,유가공품,떠먹는 비피더스 블루베리,83,70,13,2.8,0.7,12,60,5,0.5,0
22453,유가공품,이오 트웬티즈,135,60,14,1.5,0,13.5,27,0,0,0
22454,유가공품,비피더스 드링킹요구르트 블루베리,100,45,9,1.5,0.4,6,40,5,0.3,0
22455,유가공품,덴마크드링킹요구르트 청포도,150,130,16,5,5,12,80,15,3,0
22456,유가공품,짜요짜요 포도,40,100,14,4,3,12,50,15,2,0
22457,유가공품,목장의 신선함이 살아있는 딸기요구르트,225,97.3,15.4,3.3,2.5,7.7,49.1,8.5,2.1,0
22458,유가공품,액티비아 업 시트러스플레인,210,99,19,5.7,0,17,105,0,0,0
22459,유가공품,비피더스 드링킹요구르트 사과,300,135,27,4.7,1,18,120,5,0.9,0
22460,유가공품,슈퍼100 플레인,90,60,5,3,3,5,45,10,2,0
22461,유가공품,파스퇴르 쾌변포도,150,160,28,5,4.5,14,80,10,2.8,0
22462,유가공품,허니 더블 요구르트,140,55,12,2,0,11,32,0,0,0
22463,유가공품,플레인 요거트,83,80,11,3.8,2,11,55,10,1.4,0
22464,유가공품,액티비아 업 복숭아,210,99,19,5.7,0,17,105,0,0,0
22465,유가공품,요플레 키즈 딸기,40,45,6,1.8,1.4,4.8,20,5,0.7,0
